Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:34:47,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,0,0,20,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
840,0,,,,,,
841,0,,,,,,
842,0,,,,,,
843,0,,,,,,
844,1,,,,,,
845,0,,,,,,
846,0,,,,,,
847,0,,,,,,
848,2,,,,,,
849,0,,,,,,
850,1,,,,,,
851,1,,,,,,
852,0,,,,,,
853,0,,,,,,
854,0,,,,,,
855,1,,,,,,
856,0,,,,,,
857,0,,,,,,
858,0,,,,,,
859,0,,,,,,
860,0,,,,,,
861,0,,,,,,
862,0,,,,,,
863,0,,,,,,
864,1,,,,,,
865,0,,,,,,
866,1,,,,,,
867,1,,,,,,
868,2,,,,,,
869,1,,,,,,
870,0,,,,,,
871,1,,,,,,
872,1,,,,,,
873,0,,,,,,
874,0,,,,,,
875,0,,,,,,
876,0,,,,,,
877,0,,,,,,
878,0,,,,,,
879,0,,,,,,
880,0,,,,,,
881,0,,,,,,
882,0,,,,,,
883,0,,,,,,
884,1,,,,,,
885,0,,,,,,
886,0,,,,,,
887,0,,,,,,
888,3,,,,,,
889,0,,,,,,
890,0,,,,,,
891,0,,,,,,
892,0,,,,,,
893,0,,,,,,
894,1,,,,,,
895,0,,,,,,
896,0,,,,,,
897,0,,,,,,
898,0,,,,,,
899,0,,,,,,
900,0,,,,,,
901,1,,,,,,
902,0,,,,,,
903,1,,,,,,
904,1,,,,,,
905,0,,,,,,
906,0,,,,,,
907,0,,,,,,
908,0,,,,,,
909,0,,,,,,
910,0,,,,,,
911,0,,,,,,
912,0,,,,,,
913,0,,,,,,
914,0,,,,,,
915,0,,,,,,
916,0,,,,,,
917,0,,,,,,
918,1,,,,,,
919,1,,,,,,
920,0,,,,,,
921,0,,,,,,
922,0,,,,,,
923,0,,,,,,
924,0,,,,,,
925,0,,,,,,
926,0,,,,,,
927,0,,,,,,
928,0,,,,,,
929,1,,,,,,
930,1,,,,,,
931,1,,,,,,
932,0,,,,,,
933,1,,,,,,
934,0,,,,,,
935,1,,,,,,
936,1,,,,,,
937,0,,,,,,
938,0,,,,,,
939,0,,,,,,
940,1,,,,,,
941,0,,,,,,
942,1,,,,,,
943,1,,,,,,
944,0,,,,,,
945,1,,,,,,
946,0,,,,,,
947,0,,,,,,
948,2,,,,,,
949,0,,,,,,
950,1,,,,,,
951,0,,,,,,
952,0,,,,,,
953,0,,,,,,
954,1,,,,,,
955,1,,,,,,
956,0,,,,,,
957,0,,,,,,
958,1,,,,,,
959,0,,,,,,
960,0,,,,,,
961,2,,,,,,
962,1,,,,,,
963,0,,,,,,
964,1,,,,,,
965,0,,,,,,
966,0,,,,,,
967,0,,,,,,
968,0,,,,,,
969,1,,,,,,
970,0,,,,,,
971,0,,,,,,
972,0,,,,,,
973,0,,,,,,
974,1,,,,,,
975,1,,,,,,
976,2,,,,,,
977,0,,,,,,
978,0,,,,,,
979,1,,,,,,
980,1,,,,,,
981,0,,,,,,
982,0,,,,,,
983,1,,,,,,
984,0,,,,,,
985,0,,,,,,
986,0,,,,,,
987,0,,,,,,
988,0,,,,,,
989,1,,,,,,
990,2,,,,,,
991,0,,,,,,
992,0,,,,,,
993,1,,,,,,
994,0,,,,,,
995,0,,,,,,
996,2,,,,,,
997,0,,,,,,
998,0,,,,,,
999,1,,,,,,
1000,0,,,,,,
1001,0,,,,,,
1002,1,,,,,,
1003,0,,,,,,
1004,0,,,,,,
1005,0,,,,,,
1006,0,,,,,,
1007,0,,,,,,
1008,2,,,,,,
1009,1,,,,,,
1010,0,,,,,,
1011,0,,,,,,
1012,0,,,,,,
1013,0,,,,,,
1014,1,,,,,,
1015,0,,,,,,
1016,0,,,,,,
1017,0,,,,,,
1018,0,,,,,,
1019,0,,,,,,
1020,0,,,,,,
1021,0,,,,,,
1022,0,,,,,,
1023,0,,,,,,
