Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:17:29,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,4.527,685,1660,893.99,7.49,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
711,16,,,,,,
712,11,,,,,,
713,9,,,,,,
714,13,,,,,,
715,6,,,,,,
716,7,,,,,,
717,11,,,,,,
718,4,,,,,,
719,6,,,,,,
720,10,,,,,,
721,11,,,,,,
722,10,,,,,,
723,10,,,,,,
724,14,,,,,,
725,14,,,,,,
726,12,,,,,,
727,12,,,,,,
728,8,,,,,,
729,5,,,,,,
730,16,,,,,,
731,9,,,,,,
732,14,,,,,,
733,15,,,,,,
734,15,,,,,,
735,10,,,,,,
736,11,,,,,,
737,14,,,,,,
738,5,,,,,,
739,13,,,,,,
740,12,,,,,,
741,14,,,,,,
742,13,,,,,,
743,12,,,,,,
744,14,,,,,,
745,15,,,,,,
746,17,,,,,,
747,17,,,,,,
748,8,,,,,,
749,18,,,,,,
750,17,,,,,,
751,10,,,,,,
752,14,,,,,,
753,13,,,,,,
754,24,,,,,,
755,27,,,,,,
756,23,,,,,,
757,28,,,,,,
758,26,,,,,,
759,26,,,,,,
760,21,,,,,,
761,20,,,,,,
762,24,,,,,,
763,21,,,,,,
764,27,,,,,,
765,28,,,,,,
766,26,,,,,,
767,26,,,,,,
768,30,,,,,,
769,31,,,,,,
770,32,,,,,,
771,27,,,,,,
772,25,,,,,,
773,25,,,,,,
774,31,,,,,,
775,26,,,,,,
776,22,,,,,,
777,28,,,,,,
778,29,,,,,,
779,21,,,,,,
780,28,,,,,,
781,27,,,,,,
782,24,,,,,,
783,27,,,,,,
784,30,,,,,,
785,32,,,,,,
786,34,,,,,,
787,36,,,,,,
788,27,,,,,,
789,31,,,,,,
790,24,,,,,,
791,28,,,,,,
792,30,,,,,,
793,27,,,,,,
794,25,,,,,,
795,25,,,,,,
796,42,,,,,,
797,27,,,,,,
798,18,,,,,,
799,30,,,,,,
800,27,,,,,,
801,25,,,,,,
802,24,,,,,,
803,25,,,,,,
804,20,,,,,,
805,17,,,,,,
806,24,,,,,,
807,22,,,,,,
808,23,,,,,,
809,18,,,,,,
810,23,,,,,,
811,21,,,,,,
812,18,,,,,,
813,25,,,,,,
814,17,,,,,,
815,17,,,,,,
816,8,,,,,,
817,7,,,,,,
818,12,,,,,,
819,11,,,,,,
820,8,,,,,,
821,10,,,,,,
822,7,,,,,,
823,8,,,,,,
824,10,,,,,,
825,12,,,,,,
826,6,,,,,,
827,11,,,,,,
828,13,,,,,,
829,6,,,,,,
830,2,,,,,,
831,5,,,,,,
832,4,,,,,,
833,10,,,,,,
834,7,,,,,,
835,3,,,,,,
836,7,,,,,,
837,7,,,,,,
838,3,,,,,,
839,7,,,,,,
840,3,,,,,,
841,9,,,,,,
842,9,,,,,,
843,12,,,,,,
844,9,,,,,,
845,8,,,,,,
846,15,,,,,,
847,7,,,,,,
848,10,,,,,,
849,10,,,,,,
850,8,,,,,,
851,17,,,,,,
852,13,,,,,,
853,12,,,,,,
854,21,,,,,,
855,10,,,,,,
856,16,,,,,,
857,19,,,,,,
858,12,,,,,,
859,16,,,,,,
860,20,,,,,,
861,14,,,,,,
862,9,,,,,,
863,7,,,,,,
864,31,,,,,,
865,17,,,,,,
866,16,,,,,,
867,23,,,,,,
868,17,,,,,,
869,24,,,,,,
870,23,,,,,,
871,21,,,,,,
872,27,,,,,,
873,11,,,,,,
874,23,,,,,,
875,30,,,,,,
876,26,,,,,,
877,27,,,,,,
878,21,,,,,,
879,27,,,,,,
880,26,,,,,,
881,30,,,,,,
882,34,,,,,,
883,36,,,,,,
884,36,,,,,,
885,27,,,,,,
886,26,,,,,,
887,31,,,,,,
888,34,,,,,,
889,38,,,,,,
890,33,,,,,,
891,16,,,,,,
892,22,,,,,,
893,38,,,,,,
894,30,,,,,,
895,27,,,,,,
896,25,,,,,,
897,25,,,,,,
898,34,,,,,,
899,23,,,,,,
900,21,,,,,,
901,29,,,,,,
902,22,,,,,,
903,37,,,,,,
904,26,,,,,,
905,30,,,,,,
906,29,,,,,,
907,21,,,,,,
908,18,,,,,,
909,12,,,,,,
910,32,,,,,,
911,16,,,,,,
912,20,,,,,,
913,15,,,,,,
914,16,,,,,,
915,23,,,,,,
916,18,,,,,,
917,13,,,,,,
918,16,,,,,,
919,14,,,,,,
920,16,,,,,,
921,11,,,,,,
922,13,,,,,,
923,16,,,,,,
924,11,,,,,,
925,14,,,,,,
926,8,,,,,,
927,9,,,,,,
928,6,,,,,,
929,4,,,,,,
930,8,,,,,,
931,4,,,,,,
932,6,,,,,,
933,3,,,,,,
934,3,,,,,,
935,2,,,,,,
936,4,,,,,,
937,8,,,,,,
938,4,,,,,,
939,3,,,,,,
940,3,,,,,,
941,5,,,,,,
942,4,,,,,,
943,2,,,,,,
944,4,,,,,,
945,2,,,,,,
946,1,,,,,,
947,1,,,,,,
948,1,,,,,,
949,2,,,,,,
950,1,,,,,,
951,1,,,,,,
952,0,,,,,,
953,1,,,,,,
954,3,,,,,,
955,1,,,,,,
956,0,,,,,,
957,1,,,,,,
958,1,,,,,,
959,3,,,,,,
960,0,,,,,,
961,3,,,,,,
962,0,,,,,,
963,1,,,,,,
964,0,,,,,,
965,1,,,,,,
966,1,,,,,,
967,1,,,,,,
968,2,,,,,,
969,3,,,,,,
970,1,,,,,,
971,0,,,,,,
972,0,,,,,,
973,1,,,,,,
974,0,,,,,,
975,1,,,,,,
976,0,,,,,,
977,0,,,,,,
978,0,,,,,,
979,0,,,,,,
980,0,,,,,,
981,2,,,,,,
982,0,,,,,,
983,0,,,,,,
984,0,,,,,,
985,0,,,,,,
986,1,,,,,,
987,0,,,,,,
988,0,,,,,,
989,1,,,,,,
990,0,,,,,,
991,1,,,,,,
992,0,,,,,,
993,0,,,,,,
994,0,,,,,,
995,0,,,,,,
996,1,,,,,,
997,0,,,,,,
998,0,,,,,,
999,0,,,,,,
1000,0,,,,,,
1001,2,,,,,,
1002,0,,,,,,
1003,0,,,,,,
1004,0,,,,,,
1005,1,,,,,,
1006,2,,,,,,
1007,0,,,,,,
1008,0,,,,,,
1009,0,,,,,,
1010,0,,,,,,
1011,0,,,,,,
1012,0,,,,,,
1013,0,,,,,,
1014,0,,,,,,
1015,1,,,,,,
1016,0,,,,,,
1017,0,,,,,,
1018,1,,,,,,
1019,0,,,,,,
1020,1,,,,,,
1021,0,,,,,,
1022,0,,,,,,
1023,3,,,,,,
