Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:04:15,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,42.116,5126,9689,889.6,2.33,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
654,83,,,,,,
655,96,,,,,,
656,88,,,,,,
657,86,,,,,,
658,99,,,,,,
659,75,,,,,,
660,116,,,,,,
661,90,,,,,,
662,83,,,,,,
663,92,,,,,,
664,85,,,,,,
665,86,,,,,,
666,83,,,,,,
667,95,,,,,,
668,85,,,,,,
669,97,,,,,,
670,77,,,,,,
671,76,,,,,,
672,91,,,,,,
673,91,,,,,,
674,94,,,,,,
675,76,,,,,,
676,108,,,,,,
677,87,,,,,,
678,82,,,,,,
679,103,,,,,,
680,90,,,,,,
681,96,,,,,,
682,89,,,,,,
683,79,,,,,,
684,98,,,,,,
685,91,,,,,,
686,89,,,,,,
687,86,,,,,,
688,108,,,,,,
689,87,,,,,,
690,96,,,,,,
691,78,,,,,,
692,90,,,,,,
693,84,,,,,,
694,94,,,,,,
695,76,,,,,,
696,91,,,,,,
697,80,,,,,,
698,94,,,,,,
699,91,,,,,,
700,81,,,,,,
701,92,,,,,,
702,104,,,,,,
703,90,,,,,,
704,63,,,,,,
705,73,,,,,,
706,71,,,,,,
707,63,,,,,,
708,87,,,,,,
709,78,,,,,,
710,71,,,,,,
711,73,,,,,,
712,90,,,,,,
713,69,,,,,,
714,65,,,,,,
715,72,,,,,,
716,87,,,,,,
717,78,,,,,,
718,54,,,,,,
719,75,,,,,,
720,60,,,,,,
721,76,,,,,,
722,55,,,,,,
723,79,,,,,,
724,81,,,,,,
725,66,,,,,,
726,62,,,,,,
727,78,,,,,,
728,69,,,,,,
729,75,,,,,,
730,72,,,,,,
731,58,,,,,,
732,75,,,,,,
733,72,,,,,,
734,77,,,,,,
735,61,,,,,,
736,58,,,,,,
737,75,,,,,,
738,76,,,,,,
739,63,,,,,,
740,73,,,,,,
741,79,,,,,,
742,81,,,,,,
743,85,,,,,,
744,93,,,,,,
745,80,,,,,,
746,82,,,,,,
747,116,,,,,,
748,118,,,,,,
749,108,,,,,,
750,102,,,,,,
751,108,,,,,,
752,117,,,,,,
753,116,,,,,,
754,124,,,,,,
755,116,,,,,,
756,148,,,,,,
757,140,,,,,,
758,153,,,,,,
759,164,,,,,,
760,144,,,,,,
761,158,,,,,,
762,147,,,,,,
763,153,,,,,,
764,173,,,,,,
765,170,,,,,,
766,182,,,,,,
767,161,,,,,,
768,200,,,,,,
769,180,,,,,,
770,196,,,,,,
771,204,,,,,,
772,213,,,,,,
773,173,,,,,,
774,207,,,,,,
775,218,,,,,,
776,214,,,,,,
777,195,,,,,,
778,241,,,,,,
779,228,,,,,,
780,191,,,,,,
781,200,,,,,,
782,221,,,,,,
783,214,,,,,,
784,198,,,,,,
785,229,,,,,,
786,200,,,,,,
787,204,,,,,,
788,203,,,,,,
789,200,,,,,,
790,189,,,,,,
791,214,,,,,,
792,186,,,,,,
793,172,,,,,,
794,199,,,,,,
795,222,,,,,,
796,193,,,,,,
797,191,,,,,,
798,198,,,,,,
799,180,,,,,,
800,177,,,,,,
801,187,,,,,,
802,171,,,,,,
803,172,,,,,,
804,128,,,,,,
805,160,,,,,,
806,147,,,,,,
807,143,,,,,,
808,142,,,,,,
809,137,,,,,,
810,144,,,,,,
811,145,,,,,,
812,136,,,,,,
813,114,,,,,,
814,115,,,,,,
815,108,,,,,,
816,92,,,,,,
817,101,,,,,,
818,66,,,,,,
819,87,,,,,,
820,66,,,,,,
821,77,,,,,,
822,70,,,,,,
823,62,,,,,,
824,68,,,,,,
825,48,,,,,,
826,55,,,,,,
827,42,,,,,,
828,45,,,,,,
829,50,,,,,,
830,50,,,,,,
831,38,,,,,,
832,49,,,,,,
833,44,,,,,,
834,41,,,,,,
