Filename:  C:\Users\csmuser\Desktop\Ian_Ryan_137Cs.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/07/2013 16:23:58,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
180,190,0,0,739,0,0,BAD
405,408,0,0,63,0,0,BAD
592,595,0,0,83,0,0,BAD
799,803,0,0,81,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
673,24,,,,,,
674,21,,,,,,
675,19,,,,,,
676,21,,,,,,
677,36,,,,,,
678,39,,,,,,
679,23,,,,,,
680,21,,,,,,
681,18,,,,,,
682,17,,,,,,
683,28,,,,,,
684,26,,,,,,
685,19,,,,,,
686,18,,,,,,
687,23,,,,,,
688,22,,,,,,
689,21,,,,,,
690,20,,,,,,
691,33,,,,,,
692,27,,,,,,
693,22,,,,,,
694,19,,,,,,
695,30,,,,,,
696,18,,,,,,
697,33,,,,,,
698,26,,,,,,
699,25,,,,,,
700,35,,,,,,
701,32,,,,,,
702,37,,,,,,
703,41,,,,,,
704,29,,,,,,
705,25,,,,,,
706,51,,,,,,
707,36,,,,,,
708,52,,,,,,
709,53,,,,,,
710,58,,,,,,
711,65,,,,,,
712,67,,,,,,
713,68,,,,,,
714,65,,,,,,
715,70,,,,,,
716,81,,,,,,
717,73,,,,,,
718,87,,,,,,
719,79,,,,,,
720,81,,,,,,
721,107,,,,,,
722,85,,,,,,
723,104,,,,,,
724,101,,,,,,
725,115,,,,,,
726,101,,,,,,
727,113,,,,,,
728,105,,,,,,
729,109,,,,,,
730,106,,,,,,
731,102,,,,,,
732,98,,,,,,
733,92,,,,,,
734,107,,,,,,
735,94,,,,,,
736,95,,,,,,
737,108,,,,,,
738,88,,,,,,
739,112,,,,,,
740,96,,,,,,
741,91,,,,,,
742,86,,,,,,
743,74,,,,,,
744,78,,,,,,
745,73,,,,,,
746,73,,,,,,
747,75,,,,,,
748,69,,,,,,
749,64,,,,,,
750,69,,,,,,
751,46,,,,,,
752,65,,,,,,
753,57,,,,,,
754,60,,,,,,
755,62,,,,,,
756,43,,,,,,
757,51,,,,,,
758,47,,,,,,
759,50,,,,,,
760,48,,,,,,
761,36,,,,,,
762,41,,,,,,
763,36,,,,,,
764,30,,,,,,
765,21,,,,,,
766,33,,,,,,
767,24,,,,,,
768,21,,,,,,
769,25,,,,,,
770,20,,,,,,
771,19,,,,,,
772,17,,,,,,
773,11,,,,,,
774,17,,,,,,
775,20,,,,,,
776,10,,,,,,
777,16,,,,,,
778,12,,,,,,
779,8,,,,,,
780,9,,,,,,
781,7,,,,,,
782,11,,,,,,
783,11,,,,,,
784,16,,,,,,
785,10,,,,,,
786,10,,,,,,
787,10,,,,,,
788,14,,,,,,
789,10,,,,,,
790,15,,,,,,
791,14,,,,,,
792,26,,,,,,
793,15,,,,,,
794,15,,,,,,
795,22,,,,,,
796,27,,,,,,
797,30,,,,,,
798,28,,,,,,
799,21,,,,,,
800,29,,,,,,
801,26,,,,,,
802,26,,,,,,
803,30,,,,,,
804,33,,,,,,
805,41,,,,,,
806,49,,,,,,
807,43,,,,,,
808,43,,,,,,
809,53,,,,,,
810,60,,,,,,
811,51,,,,,,
812,68,,,,,,
813,48,,,,,,
814,70,,,,,,
815,58,,,,,,
816,63,,,,,,
817,87,,,,,,
818,84,,,,,,
819,67,,,,,,
820,70,,,,,,
821,62,,,,,,
822,82,,,,,,
823,74,,,,,,
824,69,,,,,,
825,69,,,,,,
826,71,,,,,,
827,97,,,,,,
828,80,,,,,,
829,75,,,,,,
830,73,,,,,,
831,83,,,,,,
832,87,,,,,,
833,78,,,,,,
834,94,,,,,,
835,74,,,,,,
836,61,,,,,,
837,66,,,,,,
838,76,,,,,,
839,75,,,,,,
840,63,,,,,,
841,78,,,,,,
842,63,,,,,,
843,62,,,,,,
844,64,,,,,,
845,63,,,,,,
846,70,,,,,,
847,62,,,,,,
848,58,,,,,,
849,34,,,,,,
850,61,,,,,,
851,42,,,,,,
852,40,,,,,,
853,44,,,,,,
854,41,,,,,,
855,45,,,,,,
856,39,,,,,,
857,39,,,,,,
858,28,,,,,,
859,39,,,,,,
860,32,,,,,,
861,25,,,,,,
862,17,,,,,,
863,22,,,,,,
864,24,,,,,,
865,25,,,,,,
866,21,,,,,,
867,15,,,,,,
868,24,,,,,,
869,14,,,,,,
870,17,,,,,,
871,17,,,,,,
872,13,,,,,,
873,8,,,,,,
874,11,,,,,,
875,11,,,,,,
876,16,,,,,,
877,13,,,,,,
878,7,,,,,,
879,14,,,,,,
880,4,,,,,,
881,5,,,,,,
882,5,,,,,,
883,1,,,,,,
884,4,,,,,,
885,2,,,,,,
886,8,,,,,,
887,4,,,,,,
888,2,,,,,,
889,5,,,,,,
890,3,,,,,,
891,4,,,,,,
892,4,,,,,,
893,4,,,,,,
894,3,,,,,,
895,4,,,,,,
896,7,,,,,,
897,4,,,,,,
898,4,,,,,,
899,4,,,,,,
900,4,,,,,,
901,4,,,,,,
902,1,,,,,,
903,8,,,,,,
904,3,,,,,,
905,3,,,,,,
906,2,,,,,,
907,7,,,,,,
908,2,,,,,,
909,1,,,,,,
910,1,,,,,,
911,2,,,,,,
912,2,,,,,,
913,2,,,,,,
914,1,,,,,,
915,2,,,,,,
916,3,,,,,,
917,2,,,,,,
918,2,,,,,,
919,0,,,,,,
920,4,,,,,,
921,3,,,,,,
922,2,,,,,,
923,6,,,,,,
924,3,,,,,,
925,4,,,,,,
926,2,,,,,,
927,3,,,,,,
928,1,,,,,,
929,1,,,,,,
930,2,,,,,,
931,0,,,,,,
932,3,,,,,,
933,2,,,,,,
934,2,,,,,,
935,2,,,,,,
936,1,,,,,,
937,4,,,,,,
938,4,,,,,,
939,3,,,,,,
940,3,,,,,,
941,1,,,,,,
942,3,,,,,,
943,2,,,,,,
944,4,,,,,,
945,3,,,,,,
946,5,,,,,,
947,1,,,,,,
948,1,,,,,,
949,1,,,,,,
950,1,,,,,,
951,4,,,,,,
952,4,,,,,,
953,1,,,,,,
954,1,,,,,,
955,2,,,,,,
956,4,,,,,,
957,2,,,,,,
958,4,,,,,,
959,2,,,,,,
960,1,,,,,,
961,2,,,,,,
962,0,,,,,,
963,1,,,,,,
964,2,,,,,,
965,2,,,,,,
966,3,,,,,,
967,2,,,,,,
968,0,,,,,,
969,2,,,,,,
970,3,,,,,,
971,2,,,,,,
972,1,,,,,,
973,1,,,,,,
974,1,,,,,,
975,5,,,,,,
976,2,,,,,,
977,2,,,,,,
978,1,,,,,,
979,0,,,,,,
980,3,,,,,,
981,0,,,,,,
982,4,,,,,,
983,1,,,,,,
984,4,,,,,,
985,1,,,,,,
986,3,,,,,,
987,5,,,,,,
988,0,,,,,,
989,2,,,,,,
990,1,,,,,,
991,3,,,,,,
992,3,,,,,,
993,0,,,,,,
994,2,,,,,,
995,7,,,,,,
996,2,,,,,,
997,4,,,,,,
998,3,,,,,,
999,2,,,,,,
1000,1,,,,,,
1001,2,,,,,,
1002,1,,,,,,
1003,3,,,,,,
1004,1,,,,,,
1005,2,,,,,,
1006,0,,,,,,
1007,2,,,,,,
1008,4,,,,,,
1009,1,,,,,,
1010,1,,,,,,
1011,4,,,,,,
1012,2,,,,,,
1013,2,,,,,,
1014,2,,,,,,
1015,1,,,,,,
1016,0,,,,,,
1017,0,,,,,,
1018,0,,,,,,
1019,2,,,,,,
1020,1,,,,,,
1021,3,,,,,,
1022,5,,,,,,
1023,2,,,,,,
